SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_569,user_1993,2025-05-25 18:54:45,product_page,Desktop,Canada,Social Media,163,0,0
session_570,user_1929,2025-08-10 06:20:35,home,Desktop,France,Google,108,0,0
session_570,user_1929,2025-08-10 06:21:21,product_page,Desktop,France,Google,46,3,0
session_571,user_2278,2025-05-29 22:19:36,home,Mobile,UK,Email,123,0,0
session_571,user_2278,2025-05-29 22:20:57,product_page,Mobile,UK,Email,81,4,0
session_572,user_2410,2025-02-01 14:42:02,home,Tablet,India,Email,40,0,1
session_572,user_2410,2025-02-01 14:44:46,product_page,Tablet,India,Email,164,1,1
session_572,user_2410,2025-02-01 14:47:23,cart,Tablet,India,Email,157,1,1
session_572,user_2410,2025-02-01 14:49:14,checkout,Tablet,India,Email,111,1,1
session_572,user_2410,2025-02-01 14:50:59,confirmation,Tablet,India,Email,105,0,1
session_573,user_2819,2025-08-08 06:26:57,home,Tablet,Germany,Email,147,0,0
session_573,user_2819,2025-08-08 06:27:43,product_page,Tablet,Germany,Email,46,3,0
session_574,user_1674,2025-02-06 15:54:50,home,Mobile,Germany,Google,36,0,0
session_574,user_1674,2025-02-06 15:56:53,product_page,Mobile,Germany,Google,123,4,0
session_575,user_2735,2025-06-23 18:13:45,home,Tablet,UK,Direct,124,0,0
session_575,user_2735,2025-06-23 18:15:07,product_page,Tablet,UK,Direct,82,5,0
session_576,user_2096,2025-03-01 22:54:44,home,Tablet,Australia,Email,81,0,0
session_576,user_2096,2025-03-01 22:56:52,product_page,Tablet,Australia,Email,128,0,0
session_577,user_1519,2025-02-27 16:01:15,home,Tablet,India,Google,69,0,1
session_577,user_1519,2025-02-27 16:03:34,product_page,Tablet,India,Google,139,0,1
session_577,user_1519,2025-02-27 16:05:06,cart,Tablet,India,Google,92,3,1
session_577,user_1519,2025-02-27 16:07:43,checkout,Tablet,India,Google,157,3,1
session_577,user_1519,2025-02-27 16:08:50,confirmation,Tablet,India,Google,67,0,1
session_578,user_2418,2025-01-27 05:59:41,home,Mobile,USA,Social Media,161,0,0
session_578,user_2418,2025-01-27 06:01:34,product_page,Mobile,USA,Social Media,113,2,0
session_579,user_1719,2025-01-02 01:03:42,home,Tablet,Canada,Social Media,107,0,0
session_579,user_1719,2025-01-02 01:03:59,product_page,Tablet,Canada,Social Media,17,1,0
session_579,user_1719,2025-01-02 01:04:29,cart,Tablet,Canada,Social Media,30,1,0
session_580,user_1227,2025-05-05 19:12:12,home,Tablet,Australia,Email,19,0,0
session_580,user_1227,2025-05-05 19:13:44,product_page,Tablet,Australia,Email,92,1,0
session_580,user_1227,2025-05-05 19:14:05,cart,Tablet,Australia,Email,21,1,0
session_580,user_1227,2025-05-05 19:15:44,checkout,Tablet,Australia,Email,99,1,0
session_581,user_2216,2025-05-07 22:51:01,home,Tablet,Germany,Email,43,0,0
session_581,user_2216,2025-05-07 22:52:03,product_page,Tablet,Germany,Email,62,0,0
session_582,user_2163,2025-07-26 01:45:54,home,Desktop,USA,Direct,79,0,0
session_583,user_1560,2025-06-21 15:28:06,home,Mobile,UK,Social Media,18,0,0
session_583,user_1560,2025-06-21 15:30:52,product_page,Mobile,UK,Social Media,166,2,0
session_584,user_1557,2025-02-09 06:15:41,home,Tablet,India,Social Media,122,0,0
session_585,user_1401,2025-07-10 20:12:40,home,Tablet,Germany,Direct,126,0,0
session_586,user_2653,2025-03-29 18:34:32,home,Tablet,Australia,Email,122,0,1
session_586,user_2653,2025-03-29 18:35:56,product_page,Tablet,Australia,Email,84,2,1
session_586,user_2653,2025-03-29 18:36:12,cart,Tablet,Australia,Email,16,2,1
session_586,user_2653,2025-03-29 18:37:16,checkout,Tablet,Australia,Email,64,2,1
session_586,user_2653,2025-03-29 18:40:09,confirmation,Tablet,Australia,Email,173,0,1
session_587,user_2136,2025-05-19 19:42:54,home,Tablet,India,Google,118,0,0
session_587,user_2136,2025-05-19 19:44:06,product_page,Tablet,India,Google,72,0,0
session_588,user_1234,2025-07-01 18:15:57,home,Tablet,France,Email,65,0,0
session_588,user_1234,2025-07-01 18:17:13,product_page,Tablet,France,Email,76,5,0
session_589,user_1019,2025-05-12 07:13:34,home,Desktop,Canada,Email,61,0,0
session_589,user_1019,2025-05-12 07:15:01,product_page,Desktop,Canada,Email,87,0,0
session_590,user_2085,2025-06-19 15:59:24,home,Mobile,France,Email,79,0,0
session_590,user_2085,2025-06-19 16:00:07,product_page,Mobile,France,Email,43,0,0
session_591,user_2583,2025-06-08 15:17:46,home,Desktop,France,Social Media,142,0,0
session_592,user_2695,2025-06-13 13:59:58,home,Tablet,UK,Direct,147,0,0
session_593,user_1118,2025-04-03 04:40:29,home,Desktop,India,Email,141,0,0
session_593,user_1118,2025-04-03 04:42:45,product_page,Desktop,India,Email,136,0,0
session_593,user_1118,2025-04-03 04:43:32,cart,Desktop,India,Email,47,0,0
session_594,user_1080,2025-02-04 04:58:04,home,Desktop,Canada,Social Media,44,0,0
session_594,user_1080,2025-02-04 04:59:02,product_page,Desktop,Canada,Social Media,58,5,0
session_595,user_1419,2025-06-10 10:28:59,home,Tablet,India,Direct,103,0,0
session_595,user_1419,2025-06-10 10:30:35,product_page,Tablet,India,Direct,96,2,0
session_596,user_1373,2025-04-16 01:00:00,home,Mobile,Germany,Email,157,0,1
session_596,user_1373,2025-04-16 01:01:10,product_page,Mobile,Germany,Email,70,0,1
session_596,user_1373,2025-04-16 01:02:14,cart,Mobile,Germany,Email,64,1,1
session_596,user_1373,2025-04-16 01:05:06,checkout,Mobile,Germany,Email,172,1,1
session_596,user_1373,2025-04-16 01:05:44,confirmation,Mobile,Germany,Email,38,0,1
session_597,user_1131,2025-06-07 18:32:22,home,Tablet,Germany,Email,88,0,0
session_597,user_1131,2025-06-07 18:33:22,product_page,Tablet,Germany,Email,60,3,0
session_598,user_2986,2025-02-15 03:52:02,home,Tablet,Canada,Direct,135,0,0
session_598,user_2986,2025-02-15 03:52:20,product_page,Tablet,Canada,Direct,18,5,0
session_599,user_2146,2025-04-07 02:12:10,home,Tablet,Australia,Google,151,0,1
session_599,user_2146,2025-04-07 02:13:29,product_page,Tablet,Australia,Google,79,4,1
session_599,user_2146,2025-04-07 02:16:11,cart,Tablet,Australia,Google,162,4,1
session_599,user_2146,2025-04-07 02:18:12,checkout,Tablet,Australia,Google,121,4,1
session_599,user_2146,2025-04-07 02:19:28,confirmation,Tablet,Australia,Google,76,0,1
session_600,user_1161,2025-05-22 19:18:26,home,Mobile,UK,Google,29,0,0
session_601,user_1137,2025-01-30 01:15:09,home,Desktop,Germany,Google,82,0,0
session_601,user_1137,2025-01-30 01:17:32,product_page,Desktop,Germany,Google,143,0,0
session_601,user_1137,2025-01-30 01:19:34,cart,Desktop,Germany,Google,122,5,0
session_602,user_2892,2025-03-14 10:58:39,home,Desktop,Australia,Google,116,0,0
session_603,user_2205,2025-07-25 12:29:57,home,Tablet,Australia,Direct,149,0,0
session_603,user_2205,2025-07-25 12:32:09,product_page,Tablet,Australia,Direct,132,2,0
session_604,user_2539,2025-02-09 09:48:39,home,Tablet,Australia,Direct,134,0,0
session_604,user_2539,2025-02-09 09:49:31,product_page,Tablet,Australia,Direct,52,0,0
session_604,user_2539,2025-02-09 09:51:16,cart,Tablet,Australia,Direct,105,4,0
session_605,user_1624,2025-08-08 07:38:53,home,Mobile,Germany,Direct,59,0,1
session_605,user_1624,2025-08-08 07:40:05,product_page,Mobile,Germany,Direct,72,0,1
session_605,user_1624,2025-08-08 07:41:54,cart,Mobile,Germany,Direct,109,3,1
session_605,user_1624,2025-08-08 07:42:55,checkout,Mobile,Germany,Direct,61,3,1
session_605,user_1624,2025-08-08 07:45:11,confirmation,Mobile,Germany,Direct,136,0,1
session_606,user_2408,2025-03-23 03:29:28,home,Tablet,Germany,Social Media,155,0,0
session_607,user_2666,2025-07-29 03:34:37,home,Desktop,USA,Google,98,0,0
session_607,user_2666,2025-07-29 03:34:58,product_page,Desktop,USA,Google,21,5,0
session_608,user_2943,2025-07-09 01:59:56,home,Tablet,Australia,Email,143,0,1
session_608,user_2943,2025-07-09 02:01:58,product_page,Tablet,Australia,Email,122,5,1
session_608,user_2943,2025-07-09 02:03:53,cart,Tablet,Australia,Email,115,5,1
session_608,user_2943,2025-07-09 02:06:26,checkout,Tablet,Australia,Email,153,5,1
session_608,user_2943,2025-07-09 02:06:52,confirmation,Tablet,Australia,Email,26,0,1
session_609,user_2303,2025-01-19 02:04:14,home,Mobile,USA,Email,156,0,1
session_609,user_2303,2025-01-19 02:05:37,product_page,Mobile,USA,Email,83,0,1
session_609,user_2303,2025-01-19 02:07:53,cart,Mobile,USA,Email,136,4,1
session_609,user_2303,2025-01-19 02:10:34,checkout,Mobile,USA,Email,161,4,1
session_609,user_2303,2025-01-19 02:13:12,confirmation,Mobile,USA,Email,158,0,1
session_610,user_2353,2025-01-11 21:16:39,home,Mobile,Australia,Email,122,0,0
session_611,user_1432,2025-02-07 03:31:03,home,Tablet,France,Social Media,101,0,0
session_611,user_1432,2025-02-07 03:31:50,product_page,Tablet,France,Social Media,47,4,0
session_611,user_1432,2025-02-07 03:33:27,cart,Tablet,France,Social Media,97,4,0
session_611,user_1432,2025-02-07 03:34:12,checkout,Tablet,France,Social Media,45,4,0
session_612,user_2985,2025-07-11 23:38:38,home,Desktop,Canada,Social Media,64,0,1
session_612,user_2985,2025-07-11 23:38:58,product_page,Desktop,Canada,Social Media,20,0,1
session_612,user_2985,2025-07-11 23:40:13,cart,Desktop,Canada,Social Media,75,4,1
session_612,user_2985,2025-07-11 23:41:09,checkout,Desktop,Canada,Social Media,56,4,1
session_612,user_2985,2025-07-11 23:43:51,confirmation,Desktop,Canada,Social Media,162,0,1
session_613,user_2071,2025-07-26 13:33:54,home,Tablet,UK,Social Media,171,0,0
session_613,user_2071,2025-07-26 13:35:53,product_page,Tablet,UK,Social Media,119,2,0
session_614,user_1157,2025-04-04 18:42:44,home,Tablet,France,Email,75,0,0
session_614,user_1157,2025-04-04 18:45:44,product_page,Tablet,France,Email,180,0,0
session_615,user_2314,2025-03-13 22:22:07,home,Desktop,Germany,Social Media,115,0,0
session_615,user_2314,2025-03-13 22:24:55,product_page,Desktop,Germany,Social Media,168,3,0
session_616,user_1395,2025-05-03 07:20:20,home,Tablet,UK,Direct,122,0,0
session_617,user_1304,2025-01-08 04:52:39,home,Tablet,India,Social Media,162,0,1
session_617,user_1304,2025-01-08 04:53:46,product_page,Tablet,India,Social Media,67,0,1
session_617,user_1304,2025-01-08 04:55:42,cart,Tablet,India,Social Media,116,0,1
session_617,user_1304,2025-01-08 04:57:52,checkout,Tablet,India,Social Media,130,2,1
session_617,user_1304,2025-01-08 05:00:18,confirmation,Tablet,India,Social Media,146,0,1
session_618,user_2319,2025-02-10 07:44:23,home,Tablet,India,Google,174,0,0
session_618,user_2319,2025-02-10 07:45:06,product_page,Tablet,India,Google,43,0,0
session_619,user_2691,2025-04-07 13:30:14,home,Desktop,France,Email,119,0,0
session_619,user_2691,2025-04-07 13:32:04,product_page,Desktop,France,Email,110,0,0
session_619,user_2691,2025-04-07 13:33:39,cart,Desktop,France,Email,95,2,0
session_619,user_2691,2025-04-07 13:36:38,checkout,Desktop,France,Email,179,2,0
session_620,user_2388,2025-01-25 15:45:22,home,Tablet,Canada,Email,175,0,0
session_620,user_2388,2025-01-25 15:46:09,product_page,Tablet,Canada,Email,47,0,0
session_621,user_1778,2025-08-13 23:05:03,home,Desktop,Germany,Social Media,22,0,1
session_621,user_1778,2025-08-13 23:06:47,product_page,Desktop,Germany,Social Media,104,0,1
session_621,user_1778,2025-08-13 23:07:51,cart,Desktop,Germany,Social Media,64,5,1
session_621,user_1778,2025-08-13 23:10:32,checkout,Desktop,Germany,Social Media,161,5,1
session_621,user_1778,2025-08-13 23:12:13,confirmation,Desktop,Germany,Social Media,101,0,1
session_622,user_2543,2025-02-12 13:27:47,home,Mobile,Australia,Social Media,25,0,0
session_623,user_1067,2025-08-20 07:45:54,home,Desktop,Australia,Direct,121,0,0
session_624,user_1082,2025-05-08 16:30:36,home,Mobile,UK,Direct,121,0,0
session_624,user_1082,2025-05-08 16:31:11,product_page,Mobile,UK,Direct,35,1,0
session_624,user_1082,2025-05-08 16:34:08,cart,Mobile,UK,Direct,177,1,0
session_625,user_2245,2025-01-24 06:06:09,home,Mobile,USA,Email,130,0,0
session_625,user_2245,2025-01-24 06:07:34,product_page,Mobile,USA,Email,85,3,0
session_626,user_1848,2025-03-22 12:07:56,home,Tablet,France,Social Media,152,0,0
session_627,user_2328,2025-03-23 14:55:37,home,Tablet,UK,Social Media,70,0,0
session_627,user_2328,2025-03-23 14:56:16,product_page,Tablet,UK,Social Media,39,0,0
session_627,user_2328,2025-03-23 14:58:04,cart,Tablet,UK,Social Media,108,4,0
session_627,user_2328,2025-03-23 14:59:04,checkout,Tablet,UK,Social Media,60,4,0
session_628,user_1420,2025-07-13 21:51:03,home,Mobile,USA,Google,162,0,0
session_628,user_1420,2025-07-13 21:53:25,product_page,Mobile,USA,Google,142,0,0
session_629,user_1297,2025-03-15 03:29:41,home,Desktop,Germany,Email,154,0,0
session_629,user_1297,2025-03-15 03:30:39,product_page,Desktop,Germany,Email,58,0,0
session_630,user_2626,2025-04-16 01:11:39,home,Tablet,USA,Google,34,0,0
session_630,user_2626,2025-04-16 01:14:15,product_page,Tablet,USA,Google,156,3,0
session_631,user_1019,2025-03-01 07:54:56,home,Desktop,Australia,Direct,58,0,0
session_631,user_1019,2025-03-01 07:57:35,product_page,Desktop,Australia,Direct,159,0,0
session_632,user_2802,2025-02-08 21:17:14,home,Mobile,Australia,Google,171,0,0
session_633,user_2190,2025-08-22 21:44:57,home,Mobile,India,Direct,46,0,1
session_633,user_2190,2025-08-22 21:46:09,product_page,Mobile,India,Direct,72,0,1
session_633,user_2190,2025-08-22 21:47:25,cart,Mobile,India,Direct,76,2,1
session_633,user_2190,2025-08-22 21:48:14,checkout,Mobile,India,Direct,49,2,1
session_633,user_2190,2025-08-22 21:50:19,confirmation,Mobile,India,Direct,125,0,1
session_634,user_1814,2025-01-14 18:38:38,home,Tablet,USA,Direct,22,0,0
session_635,user_2010,2025-07-26 15:56:56,home,Desktop,France,Google,68,0,0
session_635,user_2010,2025-07-26 15:57:38,product_page,Desktop,France,Google,42,1,0
session_636,user_2020,2025-04-16 18:57:15,home,Desktop,France,Direct,176,0,0
session_636,user_2020,2025-04-16 19:00:02,product_page,Desktop,France,Direct,167,0,0
session_636,user_2020,2025-04-16 19:02:10,cart,Desktop,France,Direct,128,0,0
session_637,user_1341,2025-04-04 19:08:42,home,Mobile,UK,Email,49,0,1
session_637,user_1341,2025-04-04 19:09:54,product_page,Mobile,UK,Email,72,0,1
session_637,user_1341,2025-04-04 19:11:04,cart,Mobile,UK,Email,70,4,1
session_637,user_1341,2025-04-04 19:11:20,checkout,Mobile,UK,Email,16,4,1
session_637,user_1341,2025-04-04 19:11:59,confirmation,Mobile,UK,Email,39,0,1
session_638,user_2603,2025-04-05 22:08:31,home,Mobile,Canada,Social Media,66,0,0
session_638,user_2603,2025-04-05 22:08:53,product_page,Mobile,Canada,Social Media,22,4,0
session_639,user_2617,2025-08-15 05:45:30,home,Desktop,Australia,Social Media,177,0,0
session_640,user_1613,2025-04-14 21:29:30,home,Desktop,Germany,Google,175,0,0
session_640,user_1613,2025-04-14 21:29:50,product_page,Desktop,Germany,Google,20,1,0
session_641,user_2169,2025-08-31 13:51:16,home,Desktop,Germany,Google,104,0,0
session_641,user_2169,2025-08-31 13:52:26,product_page,Desktop,Germany,Google,70,0,0
session_642,user_1521,2025-05-12 19:31:49,home,Tablet,Canada,Email,65,0,0
session_642,user_1521,2025-05-12 19:34:19,product_page,Tablet,Canada,Email,150,3,0
session_643,user_1803,2025-02-11 14:12:03,home,Tablet,UK,Social Media,15,0,1
session_643,user_1803,2025-02-11 14:14:19,product_page,Tablet,UK,Social Media,136,5,1
session_643,user_1803,2025-02-11 14:16:23,cart,Tablet,UK,Social Media,124,5,1
session_643,user_1803,2025-02-11 14:18:42,checkout,Tablet,UK,Social Media,139,5,1
session_643,user_1803,2025-02-11 14:21:40,confirmation,Tablet,UK,Social Media,178,0,1
session_644,user_1847,2025-03-21 03:28:06,home,Tablet,France,Direct,115,0,0
session_644,user_1847,2025-03-21 03:30:19,product_page,Tablet,France,Direct,133,4,0
session_644,user_1847,2025-03-21 03:31:28,cart,Tablet,France,Direct,69,4,0
session_645,user_2698,2025-01-27 11:36:43,home,Tablet,UK,Direct,67,0,0
session_645,user_2698,2025-01-27 11:38:45,product_page,Tablet,UK,Direct,122,2,0
session_646,user_2882,2025-06-20 00:44:57,home,Mobile,India,Google,29,0,0
session_647,user_1043,2025-08-03 09:49:56,home,Desktop,Australia,Email,97,0,0
session_647,user_1043,2025-08-03 09:52:51,product_page,Desktop,Australia,Email,175,4,0
session_648,user_2306,2025-06-05 07:24:47,home,Mobile,Germany,Direct,111,0,1
session_648,user_2306,2025-06-05 07:26:01,product_page,Mobile,Germany,Direct,74,0,1
session_648,user_2306,2025-06-05 07:27:08,cart,Mobile,Germany,Direct,67,4,1
session_648,user_2306,2025-06-05 07:30:08,checkout,Mobile,Germany,Direct,180,4,1
session_648,user_2306,2025-06-05 07:31:56,confirmation,Mobile,Germany,Direct,108,0,1
session_649,user_2804,2025-04-23 13:30:44,home,Tablet,Australia,Google,95,0,0
session_649,user_2804,2025-04-23 13:32:00,product_page,Tablet,Australia,Google,76,0,0
session_650,user_2292,2025-07-27 20:05:52,home,Desktop,USA,Email,69,0,0
session_651,user_2234,2025-04-25 02:57:14,home,Tablet,USA,Social Media,104,0,0
session_652,user_2388,2025-05-11 20:10:59,home,Mobile,USA,Social Media,128,0,0
session_652,user_2388,2025-05-11 20:11:14,product_page,Mobile,USA,Social Media,15,2,0
session_653,user_1137,2025-04-14 04:07:43,home,Desktop,USA,Social Media,43,0,1
session_653,user_1137,2025-04-14 04:10:10,product_page,Desktop,USA,Social Media,147,3,1
session_653,user_1137,2025-04-14 04:10:30,cart,Desktop,USA,Social Media,20,3,1
session_653,user_1137,2025-04-14 04:11:39,checkout,Desktop,USA,Social Media,69,3,1
session_653,user_1137,2025-04-14 04:13:00,confirmation,Desktop,USA,Social Media,81,0,1
session_654,user_1628,2025-08-10 02:09:41,home,Tablet,France,Social Media,153,0,0
session_654,user_1628,2025-08-10 02:10:36,product_page,Tablet,France,Social Media,55,0,0
session_655,user_2063,2025-01-23 20:26:33,home,Mobile,USA,Social Media,123,0,0
session_655,user_2063,2025-01-23 20:29:23,product_page,Mobile,USA,Social Media,170,5,0
session_656,user_2188,2025-06-08 23:43:54,home,Tablet,UK,Google,30,0,0
session_657,user_2528,2025-05-06 16:16:07,home,Mobile,India,Email,21,0,0
session_658,user_1591,2025-02-25 09:58:01,home,Tablet,France,Direct,34,0,0
session_658,user_1591,2025-02-25 09:59:37,product_page,Tablet,France,Direct,96,0,0
session_659,user_2502,2025-03-29 03:03:53,home,Mobile,Australia,Social Media,88,0,0
session_659,user_2502,2025-03-29 03:06:14,product_page,Mobile,Australia,Social Media,141,1,0
session_659,user_2502,2025-03-29 03:09:06,cart,Mobile,Australia,Social Media,172,1,0
session_660,user_1996,2025-03-07 17:21:58,home,Mobile,Canada,Google,152,0,1
session_660,user_1996,2025-03-07 17:24:46,product_page,Mobile,Canada,Google,168,0,1
session_660,user_1996,2025-03-07 17:27:29,cart,Mobile,Canada,Google,163,1,1
session_660,user_1996,2025-03-07 17:30:00,checkout,Mobile,Canada,Google,151,1,1
session_660,user_1996,2025-03-07 17:31:53,confirmation,Mobile,Canada,Google,113,0,1
session_661,user_1642,2025-06-24 05:51:21,home,Mobile,Germany,Social Media,171,0,0
session_662,user_2704,2025-01-13 14:38:34,home,Desktop,India,Google,148,0,1
session_662,user_2704,2025-01-13 14:40:21,product_page,Desktop,India,Google,107,5,1
session_662,user_2704,2025-01-13 14:43:06,cart,Desktop,India,Google,165,5,1
session_662,user_2704,2025-01-13 14:45:20,checkout,Desktop,India,Google,134,5,1
session_662,user_2704,2025-01-13 14:47:48,confirmation,Desktop,India,Google,148,0,1
session_663,user_2840,2025-05-09 15:26:26,home,Desktop,Canada,Direct,23,0,0
session_663,user_2840,2025-05-09 15:27:55,product_page,Desktop,Canada,Direct,89,5,0
session_663,user_2840,2025-05-09 15:29:40,cart,Desktop,Canada,Direct,105,5,0
session_664,user_2789,2025-04-24 15:10:45,home,Desktop,France,Email,101,0,0
